patent_id,title,abstract,description,country,cpc,cpc_low,cpc_inventive_low,top_terms,url,claims,publication_date,filing_date,priority_date,family_id,applicant,inventors,source,source_status
RU-2080296-C1,Method for processing hard alloy scrap containing cobalt and tungsten,"FIELD: inorganic chemistry; cobalt sulfate production. SUBSTANCE: hard alloy scrap containing tungsten carbide and cobalt metal is first subjected to oxidizing roasting, next treated with 65-85%-strong sulfuric acid at temperature 120-160 C, at acid consumption rate 1-5 cu.mm per 1 g scrap, for 2-6 h, to convert cobalt to insoluble cobalt sulfate which is recovered by subsequent leaching with water and separated from tungsten trioxide. Method makes it possible to obtain environmentally safe, pure cobalt sulfate liquors, or cobalt sulfate with low content of free sulfuric acid and low-hydrated tungsten trioxide. To lower sulfuric acid consumption, oxidized hard alloy scrap is treated with recirculated sulfuric acid solution. EFFECT: improved economic aspect due to sulfuric acid recirculation; higher environmental safety. 2 cl, 1 tbl",Patent for an invention or claims of a patent for an invention (first level),Russia,,,,cobalt; sulfuric acid; tungsten; cobalt sulfate; hard alloy; sulfate; alloy scrap; treated; temperature; solution,https://patents.google.com/patent/RU2080296C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2080457-C1,Diesel engine exhaust gas neutralizer,"FIELD: cleaning exhaust gases of internal combustion engines. SUBSTANCE: neutralizer has housing with double walls, inlet and outlet branch pipes fitted with flanges, heat insulation laid between walls, reaction chamber with transverse and longitudinal partitions with hollow swivel drum mounted on transverse partitions; inner end walls of swivel drum are provided with porous cermet sleeves secured on them. Interior of drum is divided by transverse partitions into chambers according to number of sleeves; one sleeve or part of sleeves are used as reserve ones; they are closed on side of gas inlet from reaction chamber. Besides that, neutralizer is provided with covers; drum retainer secured on cover of housing is provided with drive for shifting it from one position to another. EFFECT: reduction of toxic effluents at simultaneous saving of fuel; quick replacement of catalytic filters. 3 dwg",Patent for an invention or claims of a patent for an invention (first level),Russia,,,,sleeves; drum; reaction chamber; walls; transverse; neutralizer; partitions; housing; exhaust gas; porous,https://patents.google.com/patent/RU2080457C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2085329-C1,Apparatus for in-line vacuumizing of metal during continuous pouring process,"FIELD: metallurgy. SUBSTANCE: apparatus has pouring ladle joined with vacuumizer, which has cylindrical working cavity with throat and discharge pipe in its bottom. Discharge branch pipe is inserted into working cavity of intermediate ladle provided with pouring cups. Auxiliary branch pipe mounted in vacuumizer bottom is provided with supplying pipeline connected to branch pipe side wall. Space between branch pipe axes is 4-10 diameters of auxiliary branch pipe channel. Throat is formed as cylindrical channel with length equal to 0.2-0.6 of vacuumizer working cavity height and diameter equal to space between inner generatrices of branch pipes channels. Throat channel is positioned in symmetry between these generatrices. Conical lower part of vacuumizer working cavity has height equal to 0.15-0.3 of vacuumizer working cavity height. EFFECT: increased efficiency, simplified construction and improved quality of metal. 1 dwg, 1 tbl",Patent for an invention or claims of a patent for an invention (first level),Russia,,,,vacuum chamber; metal; working cavity; channel; height; vacuumizer; casting; ladle; branch pipe; pipe,https://patents.google.com/patent/RU2085329C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2085501-C1,Method of sewage treatment,"FIELD: sewage treatment. SUBSTANCE: method involves settling sewage up to formation resin and subresin fractions, removing resin fraction and addition of granulated acid adsorbent to subresin fraction. Acid adsorbent is obtained from clay minerals of laminated and laminated-band-shaped structure (granule size is 4-7 mm) followed by adsorbent neutralization with sodium hydroxide solution to pH = 7.0-9.0 and regeneration with ammonium hydroxide solution. Method can be used for sewage treatment from formaldehyde. EFFECT: improved method of treatment. 4 tbl",Patent for an invention or claims of a patent for an invention (first level),Russia,,,,adsorbent; tar; hydroxide solution; fraction; formaldehyde; sewage treatment; treatment; granule size; subresin; laminated,https://patents.google.com/patent/RU2085501C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2086590-C1,Method of red food dye preparing,FIELD: food industry. SUBSTANCE: raw is mixed with electrochemically activated water - anolyte and extracted with acid. Acid solution is prepared by dispersing carbon dioxide liquid phase in mixture of raw with anolyte at simultaneous generation of ultrasonic oscillations. EFFECT: improved method of dye preparing.,Patent for an invention or claims of a patent for an invention (first level),Russia,,,,anolyte; red food; acid solution; carbon dioxide; ultrasonic vibrations; extraction; food dye; raw; mixture; liquid phase,https://patents.google.com/patent/RU2086590C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2088070-C1,Fertilizer distributor,"FIELD: agricultural engineering; working members of mineral fertilizer applicators. SUBSTANCE: fertilizer distributor has rotary housing 1 in form of cylinder with auger 2 inside. Auger is made in form of wire spiral with different hand of helix providing feeding of material in opposite sides. Deflecting washers 5 are installed on shaft 4 at places where spirals comes out of hopper 3. Outer diameter of washers is equal to inner diameter of spiral, and inner diameter of washer is equal to diameter of shaft. Washers 5 are secured on shaft by means of locks. Feed openings of housing are located on screw on screw line owing to displacement relative to each other in direction of rotation of auger through equal value in direction towards taking-in portion of auger. EFFECT: enlarged operating capabilities. 2 dwg",Patent for an invention or claims of a patent for an invention (first level),Russia,,,,screw; shaft; auger; equal; washers; diameter; inner diameter; spiral; hopper; fertilizer distributor,https://patents.google.com/patent/RU2088070C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2088659-C1,Strain of bacterium bacillus amyloliquefaciens - a producer of thymidine,"FIELD: biotechnology, microbiology. SUBSTANCE: invention relates to new strain Bacillus amyloliquefaciens VKPM B-6843 producing thymidine (up to 4.5 g/l for 96 h) on medium containing glucose, food yeast - paprin, ammonium nitrate, magnesium chloride and chalk. Strain shows resistance to 5-fluorouracil, 5-fluorouridine, 5-fluorodeoxyuridine. Strain is auxotroph by adenine, histidine, thiamine and noncomplete auxotroph by tyrosine and asparagine. EFFECT: new strain indicated above, increased yield of thymidine.",Patent for an invention or claims of a patent for an invention (first level),Russia,Y02P20/52,Y02P20/52; Y02P20/50; Y02P20/00; Y02P; Y02; Y,Y02P20/52; Y02P20/50; Y02P20/00; Y02P; Y02; Y,thymidine; strain; bacillus amyloliquefaciens; producer; auxotroph; bacterium bacillus; hours; thiamine; kgm; fermentation,https://patents.google.com/patent/RU2088659C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2091299-C1,Installation for producing silicon nitride,FIELD: chemical engineering. SUBSTANCE: invention concerns ampoules where successive conversion of silicon oxide proceeds involving electric-pulse disintegration and conversion to dispersed silicon whose particles may completely react with nitrogen at high pressure and temperature. The ampoules are disposed in thermostatically controlled chambers of rotor-conversion line and have coils of constant and electric magnets providing formation of electric-discharge field capable to entirely disintegrate initial material. EFFECT: reduced cost and improved quality of product. 2 dwg,Patent for an invention or claims of a patent for an invention (first level),Russia,,,,silicon; powder; ampoules; installation; technological; chambers; silicon dioxide; silicon nitride; nitrogen; crushing,https://patents.google.com/patent/RU2091299C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2091611-C1,Thermomechanical drive,"FIELD: mechanical engineering. SUBSTANCE: thermomechanical drive has thermosensitive element with memorized shape effect and directed load unit to create displacement force relative to thermosensitive element. Directed load unit is made in form of two superelastic members 1, 2 with opposite direction of action and temperature of completion of reverse martensite transformation equal to ambient temperature. Thermosensitive element 4 is connected in parallel with one of superelastic members 1 or 2. Summary cross-section area of superelastic member 2 and thermosensitive element 4 is equal to cross-section area of first superelastic member. EFFECT: increased drive travel and improved sensitivity of drive. 4 dwg",Patent for an invention or claims of a patent for an invention (first level),Russia,,,,elements; superelastic; drive; thermosensitive element; cross; esa; temperature; load unit; equal; epf,https://patents.google.com/patent/RU2091611C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
RU-2092033-C1,"Complex apparatus, preferably for irrigation","FIELD: agricultural engineering, in particular, equipment for irrigation from the air. SUBSTANCE: complex apparatus has helicopter with sprinkler unit provided with three reservoirs 1,2,3. Each reservoir has discharge electromagnetic valve with connecting members formed as top vessels 7 and lower vessels 14 for helium and fuel, respectively. Reservoirs have bubblers 42 made in the form of perforated pipes, air pockets communicated with perforated pipes and positioned at upper outer side of reservoirs and water magnetizers. Helicopter has four engines and electric generators mounted on four elongate engine shafts. EFFECT: increased efficiency and enhanced reliability in operation. 4 dwg",Patent for an invention or claims of a patent for an invention (first level),Russia,,,,helicopter; tanks; water; irrigation; reservoirs; air; perforated pipes; sprinkler; complex apparatus; pipe,https://patents.google.com/patent/RU2092033C1,,,,,,,,Google Patents Public Data,LIVE_DATASET
